source,target
Central Europe,High SDI
Cambodia,High SDI
Congo,High SDI
Puerto Rico,High SDI
Low-middle SDI,High SDI
Southern Latin America,High SDI
Scotland,High SDI
Germany,High SDI
Qatar,High SDI
Zambia,High SDI
El Salvador,High SDI
South Asia,High SDI
Sub-Saharan Africa,High SDI
Haiti,High SDI
Eritrea,High SDI
United Kingdom,High SDI
Canada,High SDI
New Zealand,High SDI
Spain,High SDI
Iraq,High SDI
Netherlands,High SDI
Malaysia,High SDI
Bermuda,High SDI
Ireland,High SDI
Australia,High SDI
Vietnam,High SDI
Russia,High SDI
Eastern Sub-Saharan Africa,High SDI
Angola,High SDI
Italy,High SDI
Australasia,High SDI
Oceania,High SDI
Thailand,High SDI
Nepal,High SDI
Trinidad and Tobago,High SDI
Israel,High SDI
Palestine,High SDI
Bhutan,High SDI
Grenada,High SDI
Jordan,High SDI
Iran,High SDI
Western Europe,High SDI
Comoros,High SDI
Caribbean,High SDI
Southeast Asia,High SDI
England,High SDI
Madagascar,High SDI
Bosnia and Herzegovina,High SDI
Italy,Bolivia
Moldova,Bolivia
Bosnia and Herzegovina,Bolivia
Iraq,Bolivia
Iran,Bolivia
Australasia,Bolivia
Bhutan,Bolivia
Angola,Bolivia
Malaysia,Bolivia
Western Europe,Bolivia
Haiti,Bolivia
Puerto Rico,Bolivia
Palestine,Bolivia
Canada,Bolivia
Low-middle SDI,Bolivia
Myanmar,Bolivia
Vietnam,Bolivia
Eritrea,Bolivia
Low SDI,Bolivia
Qatar,Bolivia
Israel,Bolivia
Thailand,Bolivia
Zambia,Bolivia
Southern Latin America,Bolivia
Central Europe,Bolivia
United Kingdom,Bolivia
Ireland,Bolivia
New Zealand,Bolivia
Caribbean,Bolivia
Oceania,Bolivia
Congo,Bolivia
Andorra,Bolivia
Southeast Asia,Bolivia
Nepal,Bolivia
Sub-Saharan Africa,Bolivia
Germany,Bolivia
Spain,Bolivia
Jordan,Bolivia
Russia,Bolivia
Trinidad and Tobago,Bolivia
England,Bolivia
Cambodia,Bolivia
El Salvador,Bolivia
Australia,Bolivia
Comoros,Bolivia
Madagascar,Bolivia
Eastern Sub-Saharan Africa,Bolivia
Belgium,Bolivia
Grenada,Bolivia
Scotland,Bolivia
Vanuatu,Bolivia
Netherlands,Bolivia
South Asia,Bolivia
Bermuda,Bolivia
Bermuda,Australia
Scotland,Australia
Southeast Asia,Australia
Belgium,Australia
Israel,Australia
Angola,Australia
Puerto Rico,Australia
Madagascar,Australia
Myanmar,Australia
Eritrea,Australia
Grenada,Australia
Netherlands,Australia
Spain,Australia
Thailand,Australia
Zambia,Australia
Low SDI,Australia
Central Europe,Australia
Moldova,Australia
Comoros,Australia
Qatar,Australia
United Kingdom,Australia
Italy,Australia
South Asia,Australia
Vanuatu,Australia
Southern Latin America,Australia
England,Australia
Palestine,Australia
Haiti,Australia
Jordan,Australia
Iran,Australia
Andorra,Australia
Eastern Sub-Saharan Africa,Australia
Canada,Australia
Russia,Australia
Caribbean,Australia
Germany,Australia
New Zealand,Australia
Sub-Saharan Africa,Australia
Nepal,Australia
El Salvador,Australia
Western Europe,Australia
Bhutan,Australia
Iraq,Australia
Malaysia,Australia
Congo,Australia
Low-middle SDI,Australia
Trinidad and Tobago,Australia
Australasia,Australia
Ireland,Australia
Bosnia and Herzegovina,Australia
Oceania,Australia
Cambodia,Australia
Vietnam,Australia
Germany,Iran
Andorra,Iran
Comoros,Iran
Malaysia,Iran
Russia,Iran
Madagascar,Iran
Grenada,Iran
Southern Latin America,Iran
Qatar,Iran
Myanmar,Iran
Southeast Asia,Iran
England,Iran
Central Europe,Iran
Italy,Iran
Spain,Iran
Palestine,Iran
Jordan,Iran
Bhutan,Iran
Zambia,Iran
New Zealand,Iran
Iraq,Iran
Low SDI,Iran
Canada,Iran
Low-middle SDI,Iran
Caribbean,Iran
Belgium,Iran
Oceania,Iran
South Asia,Iran
Bangladesh,Iran
Western Europe,Iran
Vanuatu,Iran
Cambodia,Iran
Nepal,Iran
Thailand,Iran
Puerto Rico,Iran
Scotland,Iran
Moldova,Iran
Bosnia and Herzegovina,Iran
Ireland,Iran
Eritrea,Iran
Trinidad and Tobago,Iran
United Kingdom,Iran
El Salvador,Iran
Haiti,Iran
Angola,Iran
Vietnam,Iran
Eastern Sub-Saharan Africa,Iran
Bermuda,Iran
Sub-Saharan Africa,Iran
Netherlands,Iran
Israel,Iran
Congo,Iran
Australasia,Iran
Comoros,Netherlands
Bermuda,Netherlands
Zambia,Netherlands
Congo,Netherlands
Vanuatu,Netherlands
Nepal,Netherlands
Bangladesh,Netherlands
El Salvador,Netherlands
Angola,Netherlands
Israel,Netherlands
England,Netherlands
Bhutan,Netherlands
Canada,Netherlands
Spain,Netherlands
Qatar,Netherlands
Trinidad and Tobago,Netherlands
Andorra,Netherlands
Puerto Rico,Netherlands
Russia,Netherlands
Myanmar,Netherlands
Grenada,Netherlands
Caribbean,Netherlands
Central Europe,Netherlands
Southeast Asia,Netherlands
Belgium,Netherlands
Madagascar,Netherlands
Italy,Netherlands
Haiti,Netherlands
Malaysia,Netherlands
Australasia,Netherlands
Scotland,Netherlands
South Asia,Netherlands
Moldova,Netherlands
Sub-Saharan Africa,Netherlands
Low-middle SDI,Netherlands
Germany,Netherlands
Oceania,Netherlands
United Kingdom,Netherlands
Palestine,Netherlands
New Zealand,Netherlands
Thailand,Netherlands
Low SDI,Netherlands
Southern Latin America,Netherlands
Eritrea,Netherlands
Eastern Sub-Saharan Africa,Netherlands
Vietnam,Netherlands
Western Europe,Netherlands
Iraq,Netherlands
Bosnia and Herzegovina,Netherlands
Cambodia,Netherlands
Ireland,Netherlands
Jordan,Netherlands
Zambia,Australasia
Italy,Australasia
Low SDI,Australasia
Andorra,Australasia
Bangladesh,Australasia
Puerto Rico,Australasia
Grenada,Australasia
Trinidad and Tobago,Australasia
Sub-Saharan Africa,Australasia
Jordan,Australasia
Spain,Australasia
Russia,Australasia
Palestine,Australasia
New Zealand,Australasia
Oceania,Australasia
Ireland,Australasia
Belgium,Australasia
Vanuatu,Australasia
Angola,Australasia
Vietnam,Australasia
Israel,Australasia
Bhutan,Australasia
Thailand,Australasia
Scotland,Australasia
Caribbean,Australasia
Low-middle SDI,Australasia
Congo,Australasia
Comoros,Australasia
Iraq,Australasia
Myanmar,Australasia
England,Australasia
United Kingdom,Australasia
Eritrea,Australasia
Central Europe,Australasia
Western Europe,Australasia
El Salvador,Australasia
Haiti,Australasia
Southern Latin America,Australasia
Bosnia and Herzegovina,Australasia
Southeast Asia,Australasia
Bermuda,Australasia
Qatar,Australasia
Nepal,Australasia
Eastern Sub-Saharan Africa,Australasia
Madagascar,Australasia
Canada,Australasia
South Asia,Australasia
Moldova,Australasia
Malaysia,Australasia
Germany,Australasia
Cambodia,Australasia
South Asia,Grenada
Eritrea,Grenada
Bangladesh,Grenada
Congo,Grenada
Iraq,Grenada
Malaysia,Grenada
Puerto Rico,Grenada
Vietnam,Grenada
Scotland,Grenada
Eastern Sub-Saharan Africa,Grenada
Canada,Grenada
Andorra,Grenada
Madagascar,Grenada
Germany,Grenada
El Salvador,Grenada
Zambia,Grenada
New Zealand,Grenada
Qatar,Grenada
Israel,Grenada
Jordan,Grenada
Cambodia,Grenada
Low-middle SDI,Grenada
Myanmar,Grenada
Belgium,Grenada
Nepal,Grenada
Russia,Grenada
Low SDI,Grenada
Oceania,Grenada
Southern Latin America,Grenada
Trinidad and Tobago,Grenada
Palestine,Grenada
Haiti,Grenada
Thailand,Grenada
Angola,Grenada
Moldova,Grenada
England,Grenada
Southeast Asia,Grenada
Bosnia and Herzegovina,Grenada
Italy,Grenada
Spain,Grenada
Central Europe,Grenada
Caribbean,Grenada
Western Europe,Grenada
Comoros,Grenada
Ireland,Grenada
Bermuda,Grenada
United Kingdom,Grenada
Bhutan,Grenada
Vanuatu,Grenada
Sub-Saharan Africa,Grenada
South Asia,Palestine
Bangladesh,Palestine
Vietnam,Palestine
Congo,Palestine
Scotland,Palestine
Iraq,Palestine
England,Palestine
Comoros,Palestine
Bermuda,Palestine
Eritrea,Palestine
El Salvador,Palestine
Bosnia and Herzegovina,Palestine
Southern Latin America,Palestine
Caribbean,Palestine
Zambia,Palestine
Myanmar,Palestine
Haiti,Palestine
United Kingdom,Palestine
Ireland,Palestine
Sub-Saharan Africa,Palestine
Trinidad and Tobago,Palestine
Belgium,Palestine
Low SDI,Palestine
Eastern Sub-Saharan Africa,Palestine
Nepal,Palestine
Angola,Palestine
Israel,Palestine
Cambodia,Palestine
Central Europe,Palestine
Qatar,Palestine
Oceania,Palestine
Southeast Asia,Palestine
Italy,Palestine
Low-middle SDI,Palestine
Spain,Palestine
Western Europe,Palestine
Madagascar,Palestine
Moldova,Palestine
Malaysia,Palestine
Germany,Palestine
Vanuatu,Palestine
Canada,Palestine
Jordan,Palestine
Thailand,Palestine
New Zealand,Palestine
Andorra,Palestine
Puerto Rico,Palestine
Russia,Palestine
Bhutan,Palestine
Israel,New Zealand
Malaysia,New Zealand
United Kingdom,New Zealand
South Asia,New Zealand
Puerto Rico,New Zealand
Belgium,New Zealand
Low-middle SDI,New Zealand
Germany,New Zealand
Thailand,New Zealand
Qatar,New Zealand
Spain,New Zealand
Vietnam,New Zealand
Bhutan,New Zealand
Vanuatu,New Zealand
Oceania,New Zealand
Italy,New Zealand
Comoros,New Zealand
Zambia,New Zealand
Sub-Saharan Africa,New Zealand
Canada,New Zealand
Caribbean,New Zealand
Bangladesh,New Zealand
Haiti,New Zealand
Cambodia,New Zealand
Trinidad and Tobago,New Zealand
Jordan,New Zealand
Ireland,New Zealand
England,New Zealand
Southeast Asia,New Zealand
Andorra,New Zealand
Low SDI,New Zealand
Iraq,New Zealand
Nepal,New Zealand
Bosnia and Herzegovina,New Zealand
Southern Latin America,New Zealand
El Salvador,New Zealand
Eastern Sub-Saharan Africa,New Zealand
Myanmar,New Zealand
Western Europe,New Zealand
Eritrea,New Zealand
Scotland,New Zealand
Russia,New Zealand
Congo,New Zealand
Bermuda,New Zealand
Moldova,New Zealand
Central Europe,New Zealand
Angola,New Zealand
Madagascar,New Zealand
South Asia,Malaysia
Jordan,Malaysia
Germany,Malaysia
Myanmar,Malaysia
Bangladesh,Malaysia
Low-middle SDI,Malaysia
Iraq,Malaysia
Oceania,Malaysia
Bosnia and Herzegovina,Malaysia
Eritrea,Malaysia
Central Europe,Malaysia
Italy,Malaysia
Comoros,Malaysia
El Salvador,Malaysia
Angola,Malaysia
Vietnam,Malaysia
Madagascar,Malaysia
Zambia,Malaysia
Andorra,Malaysia
Congo,Malaysia
Ireland,Malaysia
Russia,Malaysia
Vanuatu,Malaysia
Thailand,Malaysia
Nepal,Malaysia
Canada,Malaysia
Trinidad and Tobago,Malaysia
Southeast Asia,Malaysia
Eastern Sub-Saharan Africa,Malaysia
United Kingdom,Malaysia
Puerto Rico,Malaysia
Southern Latin America,Malaysia
Spain,Malaysia
Low SDI,Malaysia
Moldova,Malaysia
Bermuda,Malaysia
Bhutan,Malaysia
Western Europe,Malaysia
Haiti,Malaysia
Sub-Saharan Africa,Malaysia
Scotland,Malaysia
Belgium,Malaysia
Cambodia,Malaysia
Qatar,Malaysia
Caribbean,Malaysia
England,Malaysia
Israel,Malaysia
Bermuda,Ireland
Belgium,Ireland
Nepal,Ireland
Myanmar,Ireland
Spain,Ireland
Russia,Ireland
Vanuatu,Ireland
Zambia,Ireland
Jordan,Ireland
Caribbean,Ireland
Iraq,Ireland
Canada,Ireland
Scotland,Ireland
Eritrea,Ireland
Marshall Islands,Ireland
Moldova,Ireland
El Salvador,Ireland
Low SDI,Ireland
Cambodia,Ireland
Thailand,Ireland
Bosnia and Herzegovina,Ireland
Vietnam,Ireland
Southeast Asia,Ireland
Bhutan,Ireland
South Asia,Ireland
Madagascar,Ireland
Angola,Ireland
Trinidad and Tobago,Ireland
Western Europe,Ireland
Eastern Sub-Saharan Africa,Ireland
Andorra,Ireland
Germany,Ireland
Haiti,Ireland
Central Europe,Ireland
Comoros,Ireland
England,Ireland
United Kingdom,Ireland
Low-middle SDI,Ireland
Bangladesh,Ireland
Southern Latin America,Ireland
Oceania,Ireland
Congo,Ireland
Italy,Ireland
Puerto Rico,Ireland
Israel,Ireland
Qatar,Ireland
Sub-Saharan Africa,Ireland
Southeast Asia,Spain
Congo,Spain
Myanmar,Spain
Sub-Saharan Africa,Spain
Low SDI,Spain
Andorra,Spain
Qatar,Spain
United Kingdom,Spain
Low-middle SDI,Spain
Cambodia,Spain
El Salvador,Spain
Western Europe,Spain
Madagascar,Spain
Zambia,Spain
Trinidad and Tobago,Spain
Jordan,Spain
Eastern Sub-Saharan Africa,Spain
Italy,Spain
Moldova,Spain
Canada,Spain
Marshall Islands,Spain
Bhutan,Spain
Thailand,Spain
Caribbean,Spain
Belgium,Spain
Southern Latin America,Spain
Russia,Spain
Iraq,Spain
Vanuatu,Spain
Nepal,Spain
Central Europe,Spain
Bangladesh,Spain
Haiti,Spain
Comoros,Spain
England,Spain
Puerto Rico,Spain
Scotland,Spain
Germany,Spain
Angola,Spain
South Asia,Spain
Vietnam,Spain
Eritrea,Spain
Bosnia and Herzegovina,Spain
Israel,Spain
Oceania,Spain
Bermuda,Spain
Cambodia,Israel
Iraq,Israel
Russia,Israel
Qatar,Israel
Andorra,Israel
Vanuatu,Israel
Italy,Israel
England,Israel
Caribbean,Israel
Vietnam,Israel
Low SDI,Israel
Angola,Israel
Scotland,Israel
Zambia,Israel
Germany,Israel
United Kingdom,Israel
Western Europe,Israel
Moldova,Israel
Southern Latin America,Israel
Southern Sub-Saharan Africa,Israel
Congo,Israel
Marshall Islands,Israel
Eritrea,Israel
Jordan,Israel
Nepal,Israel
Oceania,Israel
Central Europe,Israel
Belgium,Israel
Canada,Israel
India,Israel
Southeast Asia,Israel
Bosnia and Herzegovina,Israel
Comoros,Israel
Low-middle SDI,Israel
Bangladesh,Israel
Thailand,Israel
Myanmar,Israel
Sub-Saharan Africa,Israel
Iceland,Israel
Eastern Sub-Saharan Africa,Israel
Trinidad and Tobago,Israel
Bermuda,Israel
Haiti,Israel
Puerto Rico,Israel
Madagascar,Israel
South Asia,Israel
El Salvador,Israel
Bhutan,Israel
Iceland,Scotland
Caribbean,Scotland
Nepal,Scotland
United Kingdom,Scotland
Haiti,Scotland
Canada,Scotland
Italy,Scotland
Moldova,Scotland
Germany,Scotland
Russia,Scotland
India,Scotland
Southern Sub-Saharan Africa,Scotland
El Salvador,Scotland
Oceania,Scotland
Jordan,Scotland
Congo,Scotland
Trinidad and Tobago,Scotland
Marshall Islands,Scotland
Bosnia and Herzegovina,Scotland
Andorra,Scotland
Zambia,Scotland
Thailand,Scotland
South Asia,Scotland
England,Scotland
Bermuda,Scotland
Cambodia,Scotland
Vietnam,Scotland
Eritrea,Scotland
Angola,Scotland
Madagascar,Scotland
Bangladesh,Scotland
Myanmar,Scotland
Puerto Rico,Scotland
Southeast Asia,Scotland
Eastern Sub-Saharan Africa,Scotland
Sub-Saharan Africa,Scotland
Belgium,Scotland
Western Europe,Scotland
Vanuatu,Scotland
Low-middle SDI,Scotland
Central Europe,Scotland
Low SDI,Scotland
Southern Latin America,Scotland
Bhutan,Scotland
Comoros,Scotland
Iraq,Scotland
Qatar,Scotland
Southeast Asia,United Kingdom
Low-middle SDI,United Kingdom
Southern Latin America,United Kingdom
Cambodia,United Kingdom
Sub-Saharan Africa,United Kingdom
South Asia,United Kingdom
Canada,United Kingdom
Vietnam,United Kingdom
Comoros,United Kingdom
England,United Kingdom
Italy,United Kingdom
Bermuda,United Kingdom
Caribbean,United Kingdom
Congo,United Kingdom
Eastern Sub-Saharan Africa,United Kingdom
Trinidad and Tobago,United Kingdom
Andorra,United Kingdom
El Salvador,United Kingdom
Bosnia and Herzegovina,United Kingdom
Madagascar,United Kingdom
Oceania,United Kingdom
Vanuatu,United Kingdom
Puerto Rico,United Kingdom
Jordan,United Kingdom
Haiti,United Kingdom
India,United Kingdom
Southern Sub-Saharan Africa,United Kingdom
Marshall Islands,United Kingdom
Central Europe,United Kingdom
Bangladesh,United Kingdom
Angola,United Kingdom
Myanmar,United Kingdom
Iceland,United Kingdom
Russia,United Kingdom
Nepal,United Kingdom
Belgium,United Kingdom
Zambia,United Kingdom
Western Europe,United Kingdom
Moldova,United Kingdom
Thailand,United Kingdom
Iraq,United Kingdom
Qatar,United Kingdom
Germany,United Kingdom
Eritrea,United Kingdom
Bhutan,United Kingdom
Low SDI,United Kingdom
Puerto Rico,Cambodia
Angola,Cambodia
Southeast Asia,Cambodia
Belgium,Cambodia
Congo,Cambodia
Comoros,Cambodia
Jordan,Cambodia
Marshall Islands,Cambodia
Nepal,Cambodia
Southern Latin America,Cambodia
Andorra,Cambodia
Vietnam,Cambodia
Germany,Cambodia
Low SDI,Cambodia
Madagascar,Cambodia
Bosnia and Herzegovina,Cambodia
Canada,Cambodia
Eritrea,Cambodia
Western Europe,Cambodia
Thailand,Cambodia
Iraq,Cambodia
Moldova,Cambodia
Russia,Cambodia
Italy,Cambodia
Zambia,Cambodia
Qatar,Cambodia
Southern Sub-Saharan Africa,Cambodia
Central Europe,Cambodia
Bangladesh,Cambodia
Haiti,Cambodia
Low-middle SDI,Cambodia
Eastern Sub-Saharan Africa,Cambodia
Caribbean,Cambodia
England,Cambodia
Oceania,Cambodia
Bermuda,Cambodia
Myanmar,Cambodia
India,Cambodia
Trinidad and Tobago,Cambodia
Vanuatu,Cambodia
El Salvador,Cambodia
Bhutan,Cambodia
South Asia,Cambodia
Sub-Saharan Africa,Cambodia
Iceland,Cambodia
Thailand,Vietnam
Trinidad and Tobago,Vietnam
El Salvador,Vietnam
Vanuatu,Vietnam
Central Europe,Vietnam
Italy,Vietnam
India,Vietnam
Sub-Saharan Africa,Vietnam
Iceland,Vietnam
Low SDI,Vietnam
Caribbean,Vietnam
Belgium,Vietnam
Comoros,Vietnam
Western Europe,Vietnam
Iraq,Vietnam
Myanmar,Vietnam
Southern Latin America,Vietnam
Russia,Vietnam
Canada,Vietnam
Congo,Vietnam
Zambia,Vietnam
Eritrea,Vietnam
Jordan,Vietnam
Bermuda,Vietnam
Bosnia and Herzegovina,Vietnam
Haiti,Vietnam
Oceania,Vietnam
Angola,Vietnam
South Asia,Vietnam
Low-middle SDI,Vietnam
Madagascar,Vietnam
Nepal,Vietnam
Mauritius,Vietnam
England,Vietnam
Puerto Rico,Vietnam
Moldova,Vietnam
Southern Sub-Saharan Africa,Vietnam
Andorra,Vietnam
Germany,Vietnam
Southeast Asia,Vietnam
Bhutan,Vietnam
Marshall Islands,Vietnam
Eastern Sub-Saharan Africa,Vietnam
Bangladesh,Vietnam
Qatar,Vietnam
Iraq,England
Canada,England
Bermuda,England
Comoros,England
Southern Sub-Saharan Africa,England
Eritrea,England
Caribbean,England
Nepal,England
Southern Latin America,England
Low SDI,England
Haiti,England
Zambia,England
Vanuatu,England
Puerto Rico,England
Belgium,England
Russia,England
Oceania,England
Angola,England
Jordan,England
Western Europe,England
Mauritius,England
Congo,England
Thailand,England
Qatar,England
Bhutan,England
Bangladesh,England
Trinidad and Tobago,England
Myanmar,England
Marshall Islands,England
Eastern Sub-Saharan Africa,England
El Salvador,England
India,England
Italy,England
Sub-Saharan Africa,England
Central Europe,England
Iceland,England
South Asia,England
Moldova,England
Madagascar,England
Andorra,England
Low-middle SDI,England
Germany,England
Bosnia and Herzegovina,England
Southeast Asia,England
Madagascar,Sub-Saharan Africa
Nepal,Sub-Saharan Africa
Vanuatu,Sub-Saharan Africa
Bangladesh,Sub-Saharan Africa
Puerto Rico,Sub-Saharan Africa
Bosnia and Herzegovina,Sub-Saharan Africa
Comoros,Sub-Saharan Africa
Thailand,Sub-Saharan Africa
Western Europe,Sub-Saharan Africa
Congo,Sub-Saharan Africa
Belgium,Sub-Saharan Africa
Eastern Sub-Saharan Africa,Sub-Saharan Africa
Qatar,Sub-Saharan Africa
Eritrea,Sub-Saharan Africa
Bermuda,Sub-Saharan Africa
Southern Sub-Saharan Africa,Sub-Saharan Africa
Southeast Asia,Sub-Saharan Africa
Russia,Sub-Saharan Africa
Low-middle SDI,Sub-Saharan Africa
Iceland,Sub-Saharan Africa
Haiti,Sub-Saharan Africa
India,Sub-Saharan Africa
Southern Latin America,Sub-Saharan Africa
Germany,Sub-Saharan Africa
Central Europe,Sub-Saharan Africa
Jordan,Sub-Saharan Africa
Caribbean,Sub-Saharan Africa
Marshall Islands,Sub-Saharan Africa
Iraq,Sub-Saharan Africa
Oceania,Sub-Saharan Africa
El Salvador,Sub-Saharan Africa
Low SDI,Sub-Saharan Africa
South Asia,Sub-Saharan Africa
Mauritius,Sub-Saharan Africa
Andorra,Sub-Saharan Africa
Zambia,Sub-Saharan Africa
Moldova,Sub-Saharan Africa
Bhutan,Sub-Saharan Africa
Angola,Sub-Saharan Africa
Canada,Sub-Saharan Africa
Guatemala,Sub-Saharan Africa
Italy,Sub-Saharan Africa
Myanmar,Sub-Saharan Africa
Trinidad and Tobago,Sub-Saharan Africa
Mauritius,Canada
Oceania,Canada
Germany,Canada
Bhutan,Canada
Italy,Canada
Low SDI,Canada
Guatemala,Canada
Bermuda,Canada
Nepal,Canada
Iraq,Canada
Moldova,Canada
Caribbean,Canada
El Salvador,Canada
Angola,Canada
Andorra,Canada
India,Canada
Zambia,Canada
Comoros,Canada
Jordan,Canada
Puerto Rico,Canada
Belgium,Canada
Madagascar,Canada
Trinidad and Tobago,Canada
Southeast Asia,Canada
Southern Sub-Saharan Africa,Canada
Eritrea,Canada
Thailand,Canada
Marshall Islands,Canada
Western Europe,Canada
Low-middle SDI,Canada
South Asia,Canada
Congo,Canada
Myanmar,Canada
Qatar,Canada
Southern Latin America,Canada
Bangladesh,Canada
Eastern Sub-Saharan Africa,Canada
Vanuatu,Canada
Russia,Canada
Central Europe,Canada
Iceland,Canada
Bosnia and Herzegovina,Canada
Haiti,Canada
Central Europe,Bermuda
Myanmar,Bermuda
Iceland,Bermuda
Congo,Bermuda
Guatemala,Bermuda
Bangladesh,Bermuda
Germany,Bermuda
Moldova,Bermuda
El Salvador,Bermuda
Belgium,Bermuda
Qatar,Bermuda
Southeast Asia,Bermuda
India,Bermuda
South Asia,Bermuda
Bosnia and Herzegovina,Bermuda
Russia,Bermuda
Haiti,Bermuda
Jordan,Bermuda
Caribbean,Bermuda
Iraq,Bermuda
Bhutan,Bermuda
Southern Latin America,Bermuda
Western Europe,Bermuda
Vanuatu,Bermuda
Madagascar,Bermuda
Trinidad and Tobago,Bermuda
Puerto Rico,Bermuda
Andorra,Bermuda
Low-middle SDI,Bermuda
Nepal,Bermuda
Comoros,Bermuda
Southern Sub-Saharan Africa,Bermuda
Zambia,Bermuda
Marshall Islands,Bermuda
Low SDI,Bermuda
Eastern Sub-Saharan Africa,Bermuda
Angola,Bermuda
Eritrea,Bermuda
Oceania,Bermuda
Thailand,Bermuda
Mauritius,Bermuda
Italy,Bermuda
Southern Sub-Saharan Africa,Italy
Bangladesh,Italy
Comoros,Italy
Puerto Rico,Italy
Nepal,Italy
Russia,Italy
Central Europe,Italy
Caribbean,Italy
Bhutan,Italy
Belgium,Italy
Iraq,Italy
El Salvador,Italy
Trinidad and Tobago,Italy
Myanmar,Italy
Micronesia (country),Italy
Southern Latin America,Italy
Qatar,Italy
Mauritius,Italy
Vanuatu,Italy
Southeast Asia,Italy
India,Italy
Andorra,Italy
Thailand,Italy
Low SDI,Italy
Germany,Italy
Eritrea,Italy
South Asia,Italy
Bosnia and Herzegovina,Italy
Marshall Islands,Italy
Moldova,Italy
Zambia,Italy
Madagascar,Italy
Western Europe,Italy
Congo,Italy
Haiti,Italy
Oceania,Italy
Low-middle SDI,Italy
Iceland,Italy
Eastern Sub-Saharan Africa,Italy
Guatemala,Italy
Jordan,Italy
Angola,Italy
Southern Sub-Saharan Africa,Comoros
Southeast Asia,Comoros
Belgium,Comoros
Micronesia (country),Comoros
Low-middle SDI,Comoros
Moldova,Comoros
Guatemala,Comoros
Vanuatu,Comoros
Jordan,Comoros
Oceania,Comoros
Andorra,Comoros
Southern Latin America,Comoros
Nepal,Comoros
Bangladesh,Comoros
Myanmar,Comoros
Russia,Comoros
Caribbean,Comoros
Germany,Comoros
Puerto Rico,Comoros
Eritrea,Comoros
Western Europe,Comoros
Thailand,Comoros
Eastern Sub-Saharan Africa,Comoros
Central Europe,Comoros
India,Comoros
Madagascar,Comoros
Haiti,Comoros
Bosnia and Herzegovina,Comoros
Bhutan,Comoros
El Salvador,Comoros
Trinidad and Tobago,Comoros
Low SDI,Comoros
Iceland,Comoros
Iraq,Comoros
South Asia,Comoros
Qatar,Comoros
Congo,Comoros
Marshall Islands,Comoros
Angola,Comoros
Mauritius,Comoros
Zambia,Comoros
Southern Latin America,El Salvador
Iraq,El Salvador
South Asia,El Salvador
Trinidad and Tobago,El Salvador
Eritrea,El Salvador
Bosnia and Herzegovina,El Salvador
Low-middle SDI,El Salvador
Puerto Rico,El Salvador
Myanmar,El Salvador
Western Europe,El Salvador
Qatar,El Salvador
Russia,El Salvador
Caribbean,El Salvador
Marshall Islands,El Salvador
Vanuatu,El Salvador
Zambia,El Salvador
Southern Sub-Saharan Africa,El Salvador
Mauritius,El Salvador
India,El Salvador
Germany,El Salvador
Central Europe,El Salvador
Oceania,El Salvador
Angola,El Salvador
Bangladesh,El Salvador
Congo,El Salvador
Nepal,El Salvador
Micronesia (country),El Salvador
Jordan,El Salvador
Madagascar,El Salvador
Iceland,El Salvador
Haiti,El Salvador
Eastern Sub-Saharan Africa,El Salvador
Low SDI,El Salvador
Andorra,El Salvador
Guatemala,El Salvador
Southeast Asia,El Salvador
Moldova,El Salvador
Belgium,El Salvador
Thailand,El Salvador
Bhutan,El Salvador
Andorra,Haiti
Eastern Sub-Saharan Africa,Haiti
Low SDI,Haiti
Madagascar,Haiti
Marshall Islands,Haiti
Thailand,Haiti
Germany,Haiti
Southern Sub-Saharan Africa,Haiti
Southern Latin America,Haiti
Low-middle SDI,Haiti
Bhutan,Haiti
Western Europe,Haiti
Moldova,Haiti
Trinidad and Tobago,Haiti
Central Europe,Haiti
Southeast Asia,Haiti
Bangladesh,Haiti
Guatemala,Haiti
Belgium,Haiti
Iraq,Haiti
India,Haiti
Russia,Haiti
Congo,Haiti
Puerto Rico,Haiti
Angola,Haiti
Oceania,Haiti
South Asia,Haiti
Jordan,Haiti
Micronesia (country),Haiti
Myanmar,Haiti
Caribbean,Haiti
Iceland,Haiti
Nepal,Haiti
Bosnia and Herzegovina,Haiti
Zambia,Haiti
Qatar,Haiti
Mauritius,Haiti
Vanuatu,Haiti
Eritrea,Haiti
Angola,Thailand
Qatar,Thailand
Eastern Sub-Saharan Africa,Thailand
Congo,Thailand
Madagascar,Thailand
Southern Latin America,Thailand
Iraq,Thailand
Oceania,Thailand
Puerto Rico,Thailand
Western Europe,Thailand
South Asia,Thailand
Zambia,Thailand
Central Europe,Thailand
Southeast Asia,Thailand
Nepal,Thailand
Bangladesh,Thailand
Iceland,Thailand
Southern Sub-Saharan Africa,Thailand
Marshall Islands,Thailand
Moldova,Thailand
Bhutan,Thailand
Low-middle SDI,Thailand
Trinidad and Tobago,Thailand
Russia,Thailand
Micronesia (country),Thailand
Bosnia and Herzegovina,Thailand
Germany,Thailand
Belgium,Thailand
Jordan,Thailand
Andorra,Thailand
Vanuatu,Thailand
Eritrea,Thailand
India,Thailand
Bulgaria,Thailand
Myanmar,Thailand
Caribbean,Thailand
Mauritius,Thailand
Guatemala,Thailand
Low SDI,Thailand
Micronesia (country),Southern Latin America
Southeast Asia,Southern Latin America
Bulgaria,Southern Latin America
Belgium,Southern Latin America
Marshall Islands,Southern Latin America
Moldova,Southern Latin America
Low SDI,Southern Latin America
