"COUNTRY","YEAR","DISEASE","SHARE"
"High SDI","2011","Transtorno Bipolar","0.7516454176530001"
"High-income","2011","Transtorno Bipolar","0.7934903164880001"
"High-income Asia Pacific","2011","Transtorno Bipolar","0.653703470301"
"High-middle SDI","2011","Transtorno Bipolar","0.571809171128"
"Honduras","2011","Transtorno Bipolar","0.748350139255"
"Hungary","2011","Transtorno Bipolar","0.702335308918"
"Iceland","2011","Transtorno Bipolar","0.9657193966570001"
"India","2011","Transtorno Bipolar","0.555143889016"
"Indonesia","2011","Transtorno Bipolar","0.53900943993"
"Iran","2011","Transtorno Bipolar","0.8146101381590001"
"Iraq","2011","Transtorno Bipolar","0.664216972184"
"Ireland","2011","Transtorno Bipolar","0.8031946446639999"
"Israel","2011","Transtorno Bipolar","0.922342621607"
"Italy","2011","Transtorno Bipolar","0.946343042758"
"Jamaica","2011","Transtorno Bipolar","0.9265692982099999"
"Japan","2011","Transtorno Bipolar","0.68801016439"
"Jordan","2011","Transtorno Bipolar","0.8104169270839999"
"Kazakhstan","2011","Transtorno Bipolar","0.665191023169"
"Kenya","2011","Transtorno Bipolar","0.64070469148"
"Kiribati","2011","Transtorno Bipolar","0.423782213126"
"Kuwait","2011","Transtorno Bipolar","0.86049203272"
"Kyrgyzstan","2011","Transtorno Bipolar","0.662379564662"
"Laos","2011","Transtorno Bipolar","0.530612127829"
"Latin America and Caribbean","2011","Transtorno Bipolar","0.931169631402"
"Latvia","2011","Transtorno Bipolar","0.695721814974"
"Lebanon","2011","Transtorno Bipolar","0.993993288293"
"Lesotho","2011","Transtorno Bipolar","0.604901634428"
"Liberia","2011","Transtorno Bipolar","0.6289577639530001"
"Libya","2011","Transtorno Bipolar","0.8049921593930001"
"Lithuania","2011","Transtorno Bipolar","0.696081483399"
"Low SDI","2011","Transtorno Bipolar","0.591405703672"
"Low-middle SDI","2011","Transtorno Bipolar","0.60745894175"
"Luxembourg","2011","Transtorno Bipolar","0.934299475441"
"Madagascar","2011","Transtorno Bipolar","0.630845712626"
"Malawi","2011","Transtorno Bipolar","0.603016527292"
"Malaysia","2011","Transtorno Bipolar","0.577101808739"
"Maldives","2011","Transtorno Bipolar","0.562742751349"
"Mali","2011","Transtorno Bipolar","0.627251528089"
"Malta","2011","Transtorno Bipolar","0.961901045354"
"Marshall Islands","2011","Transtorno Bipolar","0.428783508026"
"Mauritania","2011","Transtorno Bipolar","0.659954464133"
"Mauritius","2011","Transtorno Bipolar","0.563481953346"
"Mexico","2011","Transtorno Bipolar","0.816421047386"
"Micronesia (country)","2011","Transtorno Bipolar","0.437157960231"
"Middle SDI","2011","Transtorno Bipolar","0.538596592376"
"Moldova","2011","Transtorno Bipolar","0.678607921393"
"Mongolia","2011","Transtorno Bipolar","0.652681322118"
"Montenegro","2011","Transtorno Bipolar","0.711527245874"
"Morocco","2011","Transtorno Bipolar","0.7794595348719999"
"Mozambique","2011","Transtorno Bipolar","0.608512623325"
"Myanmar","2011","Transtorno Bipolar","0.507792208522"
"Namibia","2011","Transtorno Bipolar","0.629254143602"
"Nepal","2011","Transtorno Bipolar","0.580964672676"
"Netherlands","2011","Transtorno Bipolar","0.9473855051100001"
"New Zealand","2011","Transtorno Bipolar","1.20642885626"
"Nicaragua","2011","Transtorno Bipolar","0.7971866170459999"
"Niger","2011","Transtorno Bipolar","0.629716467001"
"Nigeria","2011","Transtorno Bipolar","0.641067579277"
"North Africa and Middle East","2011","Transtorno Bipolar","0.7903408414759999"
"North America","2011","Transtorno Bipolar","0.659114509744"
"North Korea","2011","Transtorno Bipolar","0.326071614926"
"North Macedonia","2011","Transtorno Bipolar","0.7095542654329999"
"Northern Ireland","2011","Transtorno Bipolar","1.14177521252"
"Northern Mariana Islands","2011","Transtorno Bipolar","0.488176548909"
"Norway","2011","Transtorno Bipolar","0.856660735441"
"Oceania","2011","Transtorno Bipolar","0.419593204288"
"Oman","2011","Transtorno Bipolar","0.7880514713660001"
"Pakistan","2011","Transtorno Bipolar","0.5728707862660001"
"Palestine","2011","Transtorno Bipolar","0.822325577744"
"Panama","2011","Transtorno Bipolar","0.808038612898"
"Papua New Guinea","2011","Transtorno Bipolar","0.410513087289"
"Paraguay","2011","Transtorno Bipolar","1.0728566016"
"Peru","2011","Transtorno Bipolar","0.88958544678"
"Philippines","2011","Transtorno Bipolar","0.5322572006840001"
"Poland","2011","Transtorno Bipolar","0.709694869851"
"Portugal","2011","Transtorno Bipolar","0.923905871352"
"Puerto Rico","2011","Transtorno Bipolar","0.941810325583"
"Qatar","2011","Transtorno Bipolar","0.820671253863"
"Romania","2011","Transtorno Bipolar","0.750042053122"
"Russia","2011","Transtorno Bipolar","0.674184014014"
"Rwanda","2011","Transtorno Bipolar","0.622261067908"
"Saint Lucia","2011","Transtorno Bipolar","0.904441977252"
"Saint Vincent and the Grenadines","2011","Transtorno Bipolar","0.879106021884"
"Samoa","2011","Transtorno Bipolar","0.46043132587"
"Sao Tome and Principe","2011","Transtorno Bipolar","0.66209007872"
"Saudi Arabia","2011","Transtorno Bipolar","0.81543414788"
"Scotland","2011","Transtorno Bipolar","0.9425811704420001"
"Senegal","2011","Transtorno Bipolar","0.646311593801"
"Serbia","2011","Transtorno Bipolar","0.6965387062749999"
"Seychelles","2011","Transtorno Bipolar","0.566026131484"
"Sierra Leone","2011","Transtorno Bipolar","0.623148040485"
"Singapore","2011","Transtorno Bipolar","0.7319692763410001"
"Slovakia","2011","Transtorno Bipolar","0.710717125664"
"Slovenia","2011","Transtorno Bipolar","0.7243670742380001"
"Solomon Islands","2011","Transtorno Bipolar","0.42697602709399995"
"Somalia","2011","Transtorno Bipolar","0.61849086419"
"South Africa","2011","Transtorno Bipolar","0.635429767906"
"South Asia","2011","Transtorno Bipolar","0.560213821252"
"South Korea","2011","Transtorno Bipolar","0.570306026491"
"South Sudan","2011","Transtorno Bipolar","0.6242134040689999"
"Southeast Asia","2011","Transtorno Bipolar","0.539134897398"
"Southeast Asia East Asia and Oceania","2011","Transtorno Bipolar","0.384723381009"
"Southern Latin America","2011","Transtorno Bipolar","0.776360661052"
"Southern Sub-Saharan Africa","2011","Transtorno Bipolar","0.629811810153"
"Spain","2011","Transtorno Bipolar","0.976612087506"
"Sri Lanka","2011","Transtorno Bipolar","0.567048271037"
"Sub-Saharan Africa","2011","Transtorno Bipolar","0.627426072933"
"Sudan","2011","Transtorno Bipolar","0.744296178412"
"Suriname","2011","Transtorno Bipolar","0.865886631166"
"Sweden","2011","Transtorno Bipolar","1.05943178487"
"Switzerland","2011","Transtorno Bipolar","0.9517578601610001"
"Syria","2011","Transtorno Bipolar","0.8079370265479999"
"Taiwan","2011","Transtorno Bipolar","0.35249316439600004"
"Tajikistan","2011","Transtorno Bipolar","0.664117048236"
"Tanzania","2011","Transtorno Bipolar","0.623368897064"
"Thailand","2011","Transtorno Bipolar","0.540908162867"
"Timor","2011","Transtorno Bipolar","0.501772163432"
"Togo","2011","Transtorno Bipolar","0.628335101049"
"Tonga","2011","Transtorno Bipolar","0.46213000234"
"Trinidad and Tobago","2011","Transtorno Bipolar","0.8976407745249999"
"Tropical Latin America","2011","Transtorno Bipolar","1.10523599986"
"Tunisia","2011","Transtorno Bipolar","0.8370612721790001"
"Turkey","2011","Transtorno Bipolar","0.8469575970150001"
"Turkmenistan","2011","Transtorno Bipolar","0.664858463831"
"Uganda","2011","Transtorno Bipolar","0.6072452254749999"
"Ukraine","2011","Transtorno Bipolar","0.686724879403"
"United Arab Emirates","2011","Transtorno Bipolar","0.801992758136"
"United Kingdom","2011","Transtorno Bipolar","1.0851134146499999"
"United States","2011","Transtorno Bipolar","0.653008107225"
"United States Virgin Islands","2011","Transtorno Bipolar","0.93632530205"
"Uruguay","2011","Transtorno Bipolar","0.778796176549"
"Uzbekistan","2011","Transtorno Bipolar","0.666983499701"
"Vanuatu","2011","Transtorno Bipolar","0.426717441246"
"Venezuela","2011","Transtorno Bipolar","0.777475717103"
"Vietnam","2011","Transtorno Bipolar","0.549496518214"
"Wales","2011","Transtorno Bipolar","0.937841683591"
"Western Europe","2011","Transtorno Bipolar","0.94359444821"
"Western Sub-Saharan Africa","2011","Transtorno Bipolar","0.634970501542"
"World","2011","Transtorno Bipolar","0.593010364546"
"Yemen","2011","Transtorno Bipolar","0.7350926673579999"
"Zambia","2011","Transtorno Bipolar","0.6039471623770001"
"Zimbabwe","2011","Transtorno Bipolar","0.607123833799"
"Afghanistan","2012","Transtorno Bipolar","0.706086206238"
"Albania","2012","Transtorno Bipolar","0.70353947441"
"Algeria","2012","Transtorno Bipolar","0.8163344622559999"
"American Samoa","2012","Transtorno Bipolar","0.46851453285100003"
"Andean Latin America","2012","Transtorno Bipolar","0.88016132002"
"Andorra","2012","Transtorno Bipolar","0.963906246339"
"Angola","2012","Transtorno Bipolar","0.623105459995"
"Antigua and Barbuda","2012","Transtorno Bipolar","0.9255881225870001"
"Argentina","2012","Transtorno Bipolar","0.771522442296"
"Armenia","2012","Transtorno Bipolar","0.715869767478"
"Australasia","2012","Transtorno Bipolar","1.1576933961"
"Australia","2012","Transtorno Bipolar","1.14847299218"
"Austria","2012","Transtorno Bipolar","0.9399296549399999"
"Azerbaijan","2012","Transtorno Bipolar","0.687630434064"
"Bahamas","2012","Transtorno Bipolar","0.889260749602"
"Bahrain","2012","Transtorno Bipolar","0.835607813166"
"Bangladesh","2012","Transtorno Bipolar","0.582322163013"
"Barbados","2012","Transtorno Bipolar","0.919566186409"
"Belarus","2012","Transtorno Bipolar","0.6987112758490001"
"Belgium","2012","Transtorno Bipolar","0.9455666176230001"
"Belize","2012","Transtorno Bipolar","0.8798054524"
"Benin","2012","Transtorno Bipolar","0.638943098816"
"Bermuda","2012","Transtorno Bipolar","0.974530752293"
"Bhutan","2012","Transtorno Bipolar","0.593621189252"
"Bolivia","2012","Transtorno Bipolar","0.851445010199"
"Bosnia and Herzegovina","2012","Transtorno Bipolar","0.7168531498790001"
"Botswana","2012","Transtorno Bipolar","0.6372261076069999"
"Brazil","2012","Transtorno Bipolar","1.10661819194"
"Brunei","2012","Transtorno Bipolar","0.628793846546"
"Bulgaria","2012","Transtorno Bipolar","0.629638327751"
"Burkina Faso","2012","Transtorno Bipolar","0.6199551582539999"
"Burundi","2012","Transtorno Bipolar","0.611039667443"
"Cambodia","2012","Transtorno Bipolar","0.5085567026910001"
"Cameroon","2012","Transtorno Bipolar","0.62652315541"
"Canada","2012","Transtorno Bipolar","0.714026578347"
"Cape Verde","2012","Transtorno Bipolar","0.70838591149"
"Caribbean","2012","Transtorno Bipolar","0.885882960447"
"Central African Republic","2012","Transtorno Bipolar","0.592169325679"
"Central Asia","2012","Transtorno Bipolar","0.6713529375899999"
"Central Europe","2012","Transtorno Bipolar","0.71194502229"
"Central Europe Eastern Europe and Central Asia","2012","Transtorno Bipolar","0.6857101077009999"
"Central Latin America","2012","Transtorno Bipolar","0.793259756995"
"Central Sub-Saharan Africa","2012","Transtorno Bipolar","0.6195681387950001"
"Chad","2012","Transtorno Bipolar","0.6250932122999999"
"Chile","2012","Transtorno Bipolar","0.788400257054"
"China","2012","Transtorno Bipolar","0.32235514793200004"
"Colombia","2012","Transtorno Bipolar","0.764690668215"
"Comoros","2012","Transtorno Bipolar","0.656040245939"
"Congo","2012","Transtorno Bipolar","0.612687996705"
"Costa Rica","2012","Transtorno Bipolar","0.8409205867389999"
"Cote d'Ivoire","2012","Transtorno Bipolar","0.61730355019"
"Croatia","2012","Transtorno Bipolar","0.720378908634"
"Cuba","2012","Transtorno Bipolar","0.942497238962"
"Cyprus","2012","Transtorno Bipolar","0.9373785944590001"
"Czechia","2012","Transtorno Bipolar","0.720459410658"
"Democratic Republic of Congo","2012","Transtorno Bipolar","0.620297848221"
"Denmark","2012","Transtorno Bipolar","1.00546010221"
"Djibouti","2012","Transtorno Bipolar","0.65401441982"
"Dominica","2012","Transtorno Bipolar","0.887970955193"
"Dominican Republic","2012","Transtorno Bipolar","0.888009566409"
"East Asia","2012","Transtorno Bipolar","0.322881258155"
"Eastern Europe","2012","Transtorno Bipolar","0.679077471508"
"Eastern Sub-Saharan Africa","2012","Transtorno Bipolar","0.622226693606"
"Ecuador","2012","Transtorno Bipolar","0.88016866592"
"Egypt","2012","Transtorno Bipolar","0.77164398204"
"El Salvador","2012","Transtorno Bipolar","0.767947974871"
"England","2012","Transtorno Bipolar","1.10583099742"
"Equatorial Guinea","2012","Transtorno Bipolar","0.6216757328520001"
"Eritrea","2012","Transtorno Bipolar","0.616069032876"
"Estonia","2012","Transtorno Bipolar","0.7081964533699999"
"Eswatini","2012","Transtorno Bipolar","0.60679596779"
"Ethiopia","2012","Transtorno Bipolar","0.626040436958"
"Fiji","2012","Transtorno Bipolar","0.45099637905"
"Finland","2012","Transtorno Bipolar","1.00419321348"
"France","2012","Transtorno Bipolar","0.961740433518"
"Gabon","2012","Transtorno Bipolar","0.637705898862"
"Gambia","2012","Transtorno Bipolar","0.645043162293"
"Georgia","2012","Transtorno Bipolar","0.7074150852369999"
"Germany","2012","Transtorno Bipolar","0.781459198193"
"Ghana","2012","Transtorno Bipolar","0.638583136052"
"Greece","2012","Transtorno Bipolar","0.947375297745"
"Greenland","2012","Transtorno Bipolar","0.593150285172"
"Grenada","2012","Transtorno Bipolar","0.8927753776849999"
"Guam","2012","Transtorno Bipolar","0.47880490289600003"
"Guatemala","2012","Transtorno Bipolar","0.740777397833"
"Guinea","2012","Transtorno Bipolar","0.6281054275760001"
"Guinea-Bissau","2012","Transtorno Bipolar","0.613437809181"
"Guyana","2012","Transtorno Bipolar","0.8425452177889999"
"Haiti","2012","Transtorno Bipolar","0.799512434689"
"High SDI","2012","Transtorno Bipolar","0.751229081174"
"High-income","2012","Transtorno Bipolar","0.79326755582"
"High-income Asia Pacific","2012","Transtorno Bipolar","0.6534147845489999"
"High-middle SDI","2012","Transtorno Bipolar","0.5732857470030001"
"Honduras","2012","Transtorno Bipolar","0.748905137017"
"Hungary","2012","Transtorno Bipolar","0.70248335933"
"Iceland","2012","Transtorno Bipolar","0.9665561128669999"
"India","2012","Transtorno Bipolar","0.55542531937"
"Indonesia","2012","Transtorno Bipolar","0.5391785355650001"
"Iran","2012","Transtorno Bipolar","0.8147601654940001"
"Iraq","2012","Transtorno Bipolar","0.664457624753"
"Ireland","2012","Transtorno Bipolar","0.8035699231589999"
"Israel","2012","Transtorno Bipolar","0.922544709108"
"Italy","2012","Transtorno Bipolar","0.9464528986490001"
"Jamaica","2012","Transtorno Bipolar","0.926753569736"
"Japan","2012","Transtorno Bipolar","0.688067395439"
"Jordan","2012","Transtorno Bipolar","0.810526177254"
"Kazakhstan","2012","Transtorno Bipolar","0.665457618891"
"Kenya","2012","Transtorno Bipolar","0.640791035064"
"Kiribati","2012","Transtorno Bipolar","0.423825763091"
"Kuwait","2012","Transtorno Bipolar","0.8613698053019999"
"Kyrgyzstan","2012","Transtorno Bipolar","0.662627117431"
"Laos","2012","Transtorno Bipolar","0.531010184811"
"Latin America and Caribbean","2012","Transtorno Bipolar","0.931099343103"
"Latvia","2012","Transtorno Bipolar","0.69585826839"
"Lebanon","2012","Transtorno Bipolar","0.994456640845"
"Lesotho","2012","Transtorno Bipolar","0.6050772203170001"
"Liberia","2012","Transtorno Bipolar","0.629121081887"
"Libya","2012","Transtorno Bipolar","0.805025277132"
"Lithuania","2012","Transtorno Bipolar","0.696553705384"
"Low SDI","2012","Transtorno Bipolar","0.5918523559759999"
"Low-middle SDI","2012","Transtorno Bipolar","0.608230849388"
"Luxembourg","2012","Transtorno Bipolar","0.934193892165"
"Madagascar","2012","Transtorno Bipolar","0.6310117685609999"
"Malawi","2012","Transtorno Bipolar","0.603411359337"
"Malaysia","2012","Transtorno Bipolar","0.577284678912"
"Maldives","2012","Transtorno Bipolar","0.563188845021"
"Mali","2012","Transtorno Bipolar","0.62749690747"
"Malta","2012","Transtorno Bipolar","0.961945822671"
"Marshall Islands","2012","Transtorno Bipolar","0.428858557476"
"Mauritania","2012","Transtorno Bipolar","0.660296646663"
"Mauritius","2012","Transtorno Bipolar","0.563628814541"
"Mexico","2012","Transtorno Bipolar","0.816816966226"
"Micronesia (country)","2012","Transtorno Bipolar","0.437218838529"
"Middle SDI","2012","Transtorno Bipolar","0.540109940159"
"Moldova","2012","Transtorno Bipolar","0.67899758595"
"Mongolia","2012","Transtorno Bipolar","0.652978698793"
"Montenegro","2012","Transtorno Bipolar","0.711731483622"
"Morocco","2012","Transtorno Bipolar","0.779826008979"
"Mozambique","2012","Transtorno Bipolar","0.608946246457"
"Myanmar","2012","Transtorno Bipolar","0.508231233017"
"Namibia","2012","Transtorno Bipolar","0.629672130914"
"Nepal","2012","Transtorno Bipolar","0.581516232102"
"Netherlands","2012","Transtorno Bipolar","0.947392200972"
"New Zealand","2012","Transtorno Bipolar","1.2065491365699998"
"Nicaragua","2012","Transtorno Bipolar","0.7975901977469999"
"Niger","2012","Transtorno Bipolar","0.629867316063"
"Nigeria","2012","Transtorno Bipolar","0.64160625989"
"North Africa and Middle East","2012","Transtorno Bipolar","0.7904727775679999"
"North America","2012","Transtorno Bipolar","0.658897508999"
"North Korea","2012","Transtorno Bipolar","0.326115322623"
"North Macedonia","2012","Transtorno Bipolar","0.709802794539"
"Northern Ireland","2012","Transtorno Bipolar","1.14182343736"
"Northern Mariana Islands","2012","Transtorno Bipolar","0.487992273925"
"Norway","2012","Transtorno Bipolar","0.856546319204"
"Oceania","2012","Transtorno Bipolar","0.419499380175"
"Oman","2012","Transtorno Bipolar","0.786416134941"
"Pakistan","2012","Transtorno Bipolar","0.5732538005059999"
"Palestine","2012","Transtorno Bipolar","0.822744096392"
"Panama","2012","Transtorno Bipolar","0.8085565598019999"
"Papua New Guinea","2012","Transtorno Bipolar","0.410604072634"
"Paraguay","2012","Transtorno Bipolar","1.0734432818500002"
"Peru","2012","Transtorno Bipolar","0.88986841916"
"Philippines","2012","Transtorno Bipolar","0.53255074539"
"Poland","2012","Transtorno Bipolar","0.710044655417"
"Portugal","2012","Transtorno Bipolar","0.924146417306"
"Puerto Rico","2012","Transtorno Bipolar","0.9418604436560001"
"Qatar","2012","Transtorno Bipolar","0.8206563794580001"
"Romania","2012","Transtorno Bipolar","0.750322352928"
"Russia","2012","Transtorno Bipolar","0.674421222845"
"Rwanda","2012","Transtorno Bipolar","0.622768093183"
"Saint Lucia","2012","Transtorno Bipolar","0.9045589678279999"
"Saint Vincent and the Grenadines","2012","Transtorno Bipolar","0.879320803768"
"Samoa","2012","Transtorno Bipolar","0.46046463559699996"
"Sao Tome and Principe","2012","Transtorno Bipolar","0.662340582082"
"Saudi Arabia","2012","Transtorno Bipolar","0.815893416562"
"Scotland","2012","Transtorno Bipolar","0.9427579552830001"
"Senegal","2012","Transtorno Bipolar","0.646511330086"
"Serbia","2012","Transtorno Bipolar","0.696900323102"
"Seychelles","2012","Transtorno Bipolar","0.5659723446330001"
"Sierra Leone","2012","Transtorno Bipolar","0.623281880321"
"Singapore","2012","Transtorno Bipolar","0.731865379215"
"Slovakia","2012","Transtorno Bipolar","0.7109818659580001"
"Slovenia","2012","Transtorno Bipolar","0.724505347575"
"Solomon Islands","2012","Transtorno Bipolar","0.42707202707"
"Somalia","2012","Transtorno Bipolar","0.618804336517"
"South Africa","2012","Transtorno Bipolar","0.635726386371"
"South Asia","2012","Transtorno Bipolar","0.560519645486"
"South Korea","2012","Transtorno Bipolar","0.5703079811380001"
"South Sudan","2012","Transtorno Bipolar","0.624426682469"
"Southeast Asia","2012","Transtorno Bipolar","0.539398358338"
"Southeast Asia East Asia and Oceania","2012","Transtorno Bipolar","0.385402517185"
"Southern Latin America","2012","Transtorno Bipolar","0.776636163048"
"Southern Sub-Saharan Africa","2012","Transtorno Bipolar","0.630134476047"
"Spain","2012","Transtorno Bipolar","0.976648883778"
"Sri Lanka","2012","Transtorno Bipolar","0.56736826307"
"Sub-Saharan Africa","2012","Transtorno Bipolar","0.6277361378699999"
"Sudan","2012","Transtorno Bipolar","0.744787688983"
"Suriname","2012","Transtorno Bipolar","0.866393424159"
"Sweden","2012","Transtorno Bipolar","1.05913529591"
"Switzerland","2012","Transtorno Bipolar","0.9518593492519999"
"Syria","2012","Transtorno Bipolar","0.8082324450689999"
"Taiwan","2012","Transtorno Bipolar","0.352498337462"
"Tajikistan","2012","Transtorno Bipolar","0.664467886162"
"Tanzania","2012","Transtorno Bipolar","0.623806970134"
"Thailand","2012","Transtorno Bipolar","0.541130007543"
"Timor","2012","Transtorno Bipolar","0.501982866016"
"Togo","2012","Transtorno Bipolar","0.628450907633"
"Tonga","2012","Transtorno Bipolar","0.462207904469"
"Trinidad and Tobago","2012","Transtorno Bipolar","0.897829223368"
"Tropical Latin America","2012","Transtorno Bipolar","1.10547485901"
"Tunisia","2012","Transtorno Bipolar","0.837398174072"
"Turkey","2012","Transtorno Bipolar","0.8475237579730001"
"Turkmenistan","2012","Transtorno Bipolar","0.665373250682"
"Uganda","2012","Transtorno Bipolar","0.607709423227"
"Ukraine","2012","Transtorno Bipolar","0.686897867027"
"United Arab Emirates","2012","Transtorno Bipolar","0.802479921547"
"United Kingdom","2012","Transtorno Bipolar","1.08520190237"
"United States","2012","Transtorno Bipolar","0.652747751955"
"United States Virgin Islands","2012","Transtorno Bipolar","0.9361098814819999"
"Uruguay","2012","Transtorno Bipolar","0.7792055335270001"
"Uzbekistan","2012","Transtorno Bipolar","0.6673320951889999"
"Vanuatu","2012","Transtorno Bipolar","0.426852842139"
"Venezuela","2012","Transtorno Bipolar","0.778014047621"
"Vietnam","2012","Transtorno Bipolar","0.549976642986"
"Wales","2012","Transtorno Bipolar","0.937945352399"
"Western Europe","2012","Transtorno Bipolar","0.9436589873569999"
"Western Sub-Saharan Africa","2012","Transtorno Bipolar","0.6353324565549999"
"World","2012","Transtorno Bipolar","0.593756795293"
"Yemen","2012","Transtorno Bipolar","0.735201925825"
"Zambia","2012","Transtorno Bipolar","0.604240035452"
"Zimbabwe","2012","Transtorno Bipolar","0.607495017405"
"Afghanistan","2013","Transtorno Bipolar","0.7064711557159999"
"Albania","2013","Transtorno Bipolar","0.7037597469429999"
"Algeria","2013","Transtorno Bipolar","0.816873571235"
"American Samoa","2013","Transtorno Bipolar","0.46850594755600006"
"Andean Latin America","2013","Transtorno Bipolar","0.8804853708679999"
"Andorra","2013","Transtorno Bipolar","0.9641520002199999"
"Angola","2013","Transtorno Bipolar","0.623366002344"
"Antigua and Barbuda","2013","Transtorno Bipolar","0.9255145655320001"
"Argentina","2013","Transtorno Bipolar","0.771820611727"
"Armenia","2013","Transtorno Bipolar","0.716129132707"
"Australasia","2013","Transtorno Bipolar","1.15687475031"
"Australia","2013","Transtorno Bipolar","1.1475931502999999"
"Austria","2013","Transtorno Bipolar","0.9399088824240001"
"Azerbaijan","2013","Transtorno Bipolar","0.688119632189"
"Bahamas","2013","Transtorno Bipolar","0.889297620317"
"Bahrain","2013","Transtorno Bipolar","0.8359115918669999"
"Bangladesh","2013","Transtorno Bipolar","0.582513585822"
"Barbados","2013","Transtorno Bipolar","0.9196320731600001"
"Belarus","2013","Transtorno Bipolar","0.698946901233"
"Belgium","2013","Transtorno Bipolar","0.9457672725190001"
"Belize","2013","Transtorno Bipolar","0.880138275992"
"Benin","2013","Transtorno Bipolar","0.639161317893"
"Bermuda","2013","Transtorno Bipolar","0.9746524209209999"
"Bhutan","2013","Transtorno Bipolar","0.594153093601"
"Bolivia","2013","Transtorno Bipolar","0.8518754996179999"
"Bosnia and Herzegovina","2013","Transtorno Bipolar","0.717111241973"
"Botswana","2013","Transtorno Bipolar","0.637560222232"
"Brazil","2013","Transtorno Bipolar","1.10680527883"
"Brunei","2013","Transtorno Bipolar","0.628976160317"
"Bulgaria","2013","Transtorno Bipolar","0.629847059226"
"Burkina Faso","2013","Transtorno Bipolar","0.620226160522"
"Burundi","2013","Transtorno Bipolar","0.611358300279"
"Cambodia","2013","Transtorno Bipolar","0.5087743977010001"
"Cameroon","2013","Transtorno Bipolar","0.626871981479"
"Canada","2013","Transtorno Bipolar","0.71432194988"
"Cape Verde","2013","Transtorno Bipolar","0.7087741491299999"
"Caribbean","2013","Transtorno Bipolar","0.8855789532339999"
"Central African Republic","2013","Transtorno Bipolar","0.592358307284"
"Central Asia","2013","Transtorno Bipolar","0.671653047108"
"Central Europe","2013","Transtorno Bipolar","0.7122432453299999"
"Central Europe Eastern Europe and Central Asia","2013","Transtorno Bipolar","0.685925853586"
"Central Latin America","2013","Transtorno Bipolar","0.7937012234979999"
"Central Sub-Saharan Africa","2013","Transtorno Bipolar","0.619869044819"
"Chad","2013","Transtorno Bipolar","0.6252858978879999"
"Chile","2013","Transtorno Bipolar","0.788786552809"
"China","2013","Transtorno Bipolar","0.32223338106300004"
"Colombia","2013","Transtorno Bipolar","0.765610888571"
"Comoros","2013","Transtorno Bipolar","0.656531670513"
"Congo","2013","Transtorno Bipolar","0.612950314769"
"Costa Rica","2013","Transtorno Bipolar","0.8415946969070001"
"Cote d'Ivoire","2013","Transtorno Bipolar","0.617714412879"
"Croatia","2013","Transtorno Bipolar","0.720441702282"
"Cuba","2013","Transtorno Bipolar","0.942693151134"
"Cyprus","2013","Transtorno Bipolar","0.937387745309"
"Czechia","2013","Transtorno Bipolar","0.720660170018"
"Democratic Republic of Congo","2013","Transtorno Bipolar","0.6205680682720001"
"Denmark","2013","Transtorno Bipolar","1.0054671051100001"
"Djibouti","2013","Transtorno Bipolar","0.654566779507"
"Dominica","2013","Transtorno Bipolar","0.8880617149260001"
"Dominican Republic","2013","Transtorno Bipolar","0.888651137509"
"East Asia","2013","Transtorno Bipolar","0.322768309735"
"Eastern Europe","2013","Transtorno Bipolar","0.679323068496"
"Eastern Sub-Saharan Africa","2013","Transtorno Bipolar","0.6225682507770001"
"Ecuador","2013","Transtorno Bipolar","0.8806703297980001"
"Egypt","2013","Transtorno Bipolar","0.772305958362"
"El Salvador","2013","Transtorno Bipolar","0.768454260157"
"England","2013","Transtorno Bipolar","1.10589987477"
"Equatorial Guinea","2013","Transtorno Bipolar","0.62202065578"
"Eritrea","2013","Transtorno Bipolar","0.6162579586120001"
"Estonia","2013","Transtorno Bipolar","0.708233718722"
"Eswatini","2013","Transtorno Bipolar","0.607070073069"
"Ethiopia","2013","Transtorno Bipolar","0.6263774345399999"
"Fiji","2013","Transtorno Bipolar","0.45129231864999997"
"Finland","2013","Transtorno Bipolar","1.00443322972"
"France","2013","Transtorno Bipolar","0.9610429357129999"
"Gabon","2013","Transtorno Bipolar","0.6378345442750001"
"Gambia","2013","Transtorno Bipolar","0.645255902396"
"Georgia","2013","Transtorno Bipolar","0.707666594896"
"Germany","2013","Transtorno Bipolar","0.7810886786519999"
"Ghana","2013","Transtorno Bipolar","0.639170989886"
"Greece","2013","Transtorno Bipolar","0.947665662113"
"Greenland","2013","Transtorno Bipolar","0.5936352578349999"
"Grenada","2013","Transtorno Bipolar","0.8929371761179999"
"Guam","2013","Transtorno Bipolar","0.478692281308"
"Guatemala","2013","Transtorno Bipolar","0.741241311362"
"Guinea","2013","Transtorno Bipolar","0.62834735301"
"Guinea-Bissau","2013","Transtorno Bipolar","0.613680532138"
"Guyana","2013","Transtorno Bipolar","0.843181450251"
"Haiti","2013","Transtorno Bipolar","0.799794405848"
"High SDI","2013","Transtorno Bipolar","0.750842290126"
"High-income","2013","Transtorno Bipolar","0.793000297344"
"High-income Asia Pacific","2013","Transtorno Bipolar","0.6530740581260001"
"High-middle SDI","2013","Transtorno Bipolar","0.574908057421"
"Honduras","2013","Transtorno Bipolar","0.7495147784949999"
"Hungary","2013","Transtorno Bipolar","0.702652238992"
"Iceland","2013","Transtorno Bipolar","0.9674216287019999"
"India","2013","Transtorno Bipolar","0.555728977437"
